4000244,Kutai Timur Kab.,0.52072,117.6033
4000247,Paser Kab.,-1.90556,116.19059
4000248,Penajam Paser Utara Kab.,-1.30874,116.72938
4000252,Samarinda Kota,-0.4946,117.14366
4000241,Bulungan Kab.,2.83668,117.40385
4000245,Malinau Kab.,3.64682,116.62566
4000246,Nunukan Kab.,4.12298,117.67346
4000249,Tana Tidung Kab.,3.55064,117.0766
4000253,Tarakan Kota,3.32739,117.57787
4000406,Batam Kota,1.0445,104.03387
4000401,Bintan Kab.,1.13835,104.42512
4000402,Karimun Kab.,0.99355,103.43115
4000403,Kepulauan Anambas Kab.,3.10572,105.65348
4000404,Lingga Kab.,-0.45356,104.42167
4000405,Natuna Kab.,3.90527,108.39048
4000407,Tanjung Pinang Kota,0.91852,104.46614
4000382,Bandar Lampung Kota,-5.39542,105.26765
4000508,Kab. Pesisir Barat,-5.29282,104.12337
4000370,Lampung Barat Kab.,-5.0677,104.17938
4000371,Lampung Selatan Kab.,-5.56831,105.54684
4000372,Lampung Tengah Kab.,-5.23693,104.96807
4000373,Lampung Timur Kab.,-5.11088,105.67999
4000374,Lampung Utara Kab.,-4.81385,104.75241
4000375,Mesuji Kab.,-3.98929,105.33571
4000383,Metro Kota,-5.11809,105.30741
4000376,Pesawaran Kab.,-5.37559,105.09063
4000377,Pringsewu Kab.,-5.36428,104.99217
4000378,Tanggamus Kab.,-5.31127,104.75538
4000380,Tulang Bawang Barat Kab.,-4.53145,105.07442
4000379,Tulang Bawang Kab.,-4.31766,105.50055
4000381,Way Kanan Kab.,-4.49384,104.56478
4000479,Ambon Kota,-3.65474,128.19063
4000480,Buru Kab.,-3.23306,127.08577
4000481,Buru Selatan Kab.,-3.72661,126.69918
4000482,Kepulauan Aru Kab.,-6.19506,134.53498
4000483,Maluku Barat Daya Kab.,-8.15148,127.79492
4000484,Maluku Tengah Kab.,-3.30621,128.96185
4000486,Maluku Tenggara Barat Kab.,-7.96732,131.31663
4000485,Maluku Tenggara Kab.,-5.64949,132.73989
4000487,Seram Bagian Barat Kab.,-2.85538,128.63777
4000488,Seram Bagian Timur Kab.,-3.42333,130.22712
4000500,Tual Kab.,-5.64019,132.74767
4000491,Halmahera Barat Kab.,0.78014,127.62406
4000492,Halmahera Selatan Kab.,-0.63683,127.48517
4000493,Halmahera Tengah Kab.,0.50054,128.18334
4000494,Halmahera Timur Kab.,0.68031,128.28651
4000495,Halmahera Utara Kab.,1.73184,127.98837
4000509,Kab. Pulau Taliabu,-1.82683,124.77408
4000496,Kepuluan Sula Kab.,-2.19982,125.88188
4000497,Pulau Morotai Kab.,2.36767,128.40303
4000489,Ternate Kota,0.79623,127.36163
4000490,Tidore Kepulauan Kota,0.50399,127.68209
4000431,Bima Kab.,-8.46167,118.74952
4000430,Bima Kota,-8.46459,118.74518
4000432,Dompu Kab.,-8.53955,118.46539
4000433,Lombok Barat Kab.,-8.68238,116.13723
4000434,Lombok Tengah Kab.,-8.66051,116.26002
4000435,Lombok Timur Kab.,-8.61042,116.42824
4000436,Lombok Utara Kab.,-8.34543,116.17979
4000429,Mataram Kota,-8.57735,116.10124
4000438,Sumbawa Barat Kab.,-8.92631,116.88917
4000437,Sumbawa Kab.,-8.74377,118.11848
4000415,Alor Kab.,-8.21388,124.51799
4000416,Belu Kab.,-9.15144,124.90459
4000412,Ende Kab.,-8.67757,121.71783
4000414,Flores Timur Kab.,-8.32532,123.00236
4000510,Kab. Malaka,-9.53086,124.90655
4000410,Kupang Kab.,-10.183,123.58331
4000411,Kupang Kota,-10.17664,123.60356
4000428,Lembata Kab.,-8.37346,123.39998
4000426,Manggarai  Kab.,-8.61576,120.46857
4000425,Manggarai Barat Kab.,-8.67046,120.0677
4000427,Manggarai Timur Kab.,-8.75641,120.60731
4000409,Nagekeo Kab.,-8.57049,121.28158
4000408,Ngada Kab.,-8.7423,120.99042
4000419,Rote Ndao Kab.,-10.68761,123.11035
4000420,Sabu Raijua Kab.,-10.50292,121.83021
4000413,Sikka Kab.,-8.61696,122.20849
4000421,Sumba Barat Daya Kab.,-9.53992,119.14422
4000422,Sumba Barat Kab.,-9.48678,119.42058
4000423,Sumba Tengah Kab.,-9.48882,119.69775
4000424,Sumba Timur Kab.,-9.65868,120.26594
4000418,Timor Tengah Selatan Kab.,-9.85134,124.2667
4000417,Timor Tengah Utara Kab.,-9.44975,124.59855
4000440,Asmat Kab.,-4.96698,138.87679
4000441,Biak Numfor Kab.,-1.03749,135.97896
4000442,Boven Digoel Kab.,-5.73806,140.33854
4000443,Deiyai Kab.,-4.09748,136.43768
4000444,Dogiyai Kab.,-4.01609,135.9618
4000445,Intan Jaya Kab.,-3.50041,136.74936
4000446,Jayapura Kab.,-2.98792,139.85473
4000439,Jayapura Kota,-2.59206,140.66798
4000447,Jayawijaya Kab.,-4.09745,138.94937
4000448,Keerom Kab.,-2.90634,140.77274
4000449,Lanny Jaya Kab.,-3.9723,138.3144
4000450,Mamberamo Raya Kab.,-2.52268,137.76833
4000451,Mamberamo Tengah Kab.,-2.36902,138.3169
4000452,Mappi Kab.,-6.27589,139.38636
4000453,Merauke Kab.,-8.48482,140.55491
4000454,Mimika Kab.,-4.72237,136.49214
4000455,Nabire Kab.,-3.36876,135.50723
4000456,Nduga Kab.,-4.4005,138.23387
4000457,Paniai Kab.,-3.78242,136.35431
4000458,Pengunungan Bintang Kab.,-4.55898,140.51508
4000460,Puncak Jaya Kab.,-3.44679,137.84273
4000459,Puncak Kab.,-3.79809,137.60338
4000461,Sarmi Kab.,-2.46114,139.19822
4000462,Supiori Kab.,-0.71525,135.5753
4000463,Tolikara Kab.,-3.67081,138.48839
4000464,Waropen Kab.,-2.84335,136.67075
4000465,Yahukimo Kab.,-4.49302,139.51845
4000467,Yalimo Kab.,-3.78371,139.44359
4000466,Yapen Waropen Kab.,-1.86792,136.23873
4000469,Fakfak Kab.,-2.88526,132.26642
4000511,Kab. Pegunungan Arfak,-1.15546,133.71425
4000470,Kaimana Kab.,-3.58573,134.01703
4000471,Manokwari Kab.,-0.89948,134.04056
4000472,Maybrat Kab.,-1.2971,132.3151
4000473,Raja Ampat Kab.,-0.23019,130.51935
4000474,Sorong Kab.,-0.88279,131.2774
4000468,Sorong Kota,-0.88142,131.29508
4000475,Sorong Selatan Kab.,-1.44929,132.01783
4000476,Tambrauw Kab.,-0.49371,132.20669
4000477,Teluk Bintuni Kab.,-1.31529,132.74569
4000478,Teluk Wondama Kab.,-1.90923,134.05861
4000156,Bengkalis Kab.,1.48869,102.18666
4000166,Dumai Kota,1.67837,101.44234
4000157,Indragiri Hilir Kab.,-0.04332,102.99717
4000158,Indragiri Hulu Kab.,-0.73422,102.26133
4000159,Kampar Kab.,0.22694,101.16277
4000160,Kepulauan Meranti Kab.,0.92301,102.66651
4000161,Kuantan Singingi Kab.,-0.39217,101.52031
4000167,Pekanbaru Kota,0.52257,101.44805
4000162,Pelalawan Kab.,0.14756,102.24866
4000164,Rokan Hilir Kab.,1.71934,100.79415
4000163,Rokan Hulu Kab.,1.12115,100.45188
4000165,Siak Kab.,0.84889,101.93475
4000512,Kab. Mamuju Tengah,-1.93541,119.51077
4000281,Majene Kab.,-3.53093,118.97313
4000282,Mamasa Kab.,-2.96054,119.36834
4000283,Mamuju Kab.,-2.72901,118.92949
4000284,Mamuju Utara Kab.,-1.57296,119.50464
4000285,Polewali Mandar Kab.,-3.34102,119.13568
4000286,Bantaeng Kab.,-5.51628,120.02029
4000287,Barru Kab.,-4.41585,119.67386
4000288,Bone Kab.,-4.54001,120.30746
4000289,Bulukumba Kab.,-5.53139,120.19444
4000290,Enrekang Kab.,-3.5519,119.76573
4000291,Gowa Kab.,-5.1936,119.9482
4000292,Jenepronto Kab.,-5.55516,119.82371
4000293,Kepulauan Selayar Kab.,-6.11638,120.46464
4000294,Luwu Kab.,-3.39597,120.3663
4000295,Luwu Timur Kab.,-2.58322,121.08071
4000296,Luwu Utara Kab.,-2.55036,120.33809
4000307,Makassar Kota,-5.14601,119.43586
4000297,Maros Kab.,-4.94663,119.57829
4000308,Palopo Kota,-3.01044,120.20222
4000298,Pangkajene dan Kepulauan Kab.,-4.87256,119.58604
4000309,Pare-Pare Kota,-4.00997,119.62948
4000299,Pinrang Kab.,-3.80657,119.64779
4000300,Sidenreng Rappang Kab.,-3.92835,119.79842
4000301,Sinjai Kab.,-5.11993,120.23513
4000302,Soppeng Kab.,-4.36683,119.8979
4000303,Takalar Kab.,-5.42961,119.43814
4000304,Tana Toraja Kab.,-3.10957,119.85375
4000305,Toraja Utara Kab.,-2.9769,119.8943
4000306,Wajo Kab.,-3.95392,120.26122
4000310,Banggai Kab.,-0.94852,122.61789
4000311,Banggai Kepulauan Kab.,-1.31098,123.29605
4000312,Buol Kab.,1.17245,121.42495
4000313,Donggala Kab.,-0.42307,119.8352
4000513,Kab. Banggai Laut,-1.67345,123.55041
4000314,Morowali Kab.,-2.48006,121.93669
4000320,Palu Kota,-0.90073,119.87946
4000315,Parigi Moutong Kab.,0.46725,120.91781
4000316,Poso Kab.,-1.38426,120.75786
4000319,Sigi Kab.,-1.00126,119.92607
4000317,Tojo Una-una Kab.,-1.35089,121.45386
4000318,Toli-Toli Kab.,0.87996,120.77694
4000331,Bau-Bau Kota,-5.46987,122.59729
4000321,Bombana Kab.,-4.6505,121.89292
4000322,Buton Kab.,-5.45724,122.60829
4000323,Buton Utara Kab.,-4.77998,123.18389
4000514,Kab. Kolaka Timur,-4.22792,121.9018
4000515,Kab. Konawe Kepulauan,-4.13615,123.1239
4000332,Kendari Kota,-3.99635,122.51438
4000324,Kolaka Kab.,-4.06158,121.61666
4000325,Kolaka Utara Kab.,-3.11225,121.17018
4000326,Konawe Kab.,-3.85764,122.04119
4000327,Konawe Selatan Kab.,-4.38324,122.10728
4000328,Konawe Utara Kab.,-3.54409,122.13908
4000329,Muna Kab.,-4.79727,122.71872
4000330,Wakatobi Kab.,-5.34193,123.55034
4000345,Bitung Kota,1.44089,125.12124
4000333,Bolaang Mongondow Kab.,0.69411,124.11276
4000334,Bolaang Mongondow Selatan Kab.,0.40513,123.84092
4000335,Bolaang Mongondow Timur Kab.,0.71771,124.46691
4000336,Bolaang Mongondow Utara Kab.,0.9082,123.26303
4000337,Kepulauan Sangihe Kab.,3.60831,125.50964
4000338,Kepulauan Siau Tagulandang Biaro Kab.,2.34626,125.4122
4000339,Kepulauan Talaud Kab.,4.45714,126.82166
4000346,Kotamobagu Kota,0.72415,124.31982
4000347,Manado Kota,1.4754,124.84116
4000340,Minahasa Kab.,1.31873,124.91037
4000341,Minahasa Selatan Kab.,1.19827,124.58684
4000342,Minahasa Tenggara Kab.,1.02645,124.7298
4000343,Minahasa Utara Kab.,1.53307,124.99546
4000348,Tomohon Kota,1.32386,124.84012
4000137,Agam Kab.,-0.22094,100.17033
4000149,Bukittinggi Kota,-0.30413,100.38331
4000138,Dharmasraya Kab.,-1.10505,101.61799
4000140,Kepulauan Mentawai Kab.,-1.42903,98.93111
4000139,Lima Puluh Kota Kab.,0.07302,100.5339
4000150,Padang Kota,-0.80737,100.32752
4000151,Padang Panjang Kota,-0.46288,100.3989
4000141,Padang Pariaman Kab.,-0.5564,100.21675
4000152,Pariaman Kota,-0.59934,100.13316
4000143,Pasaman Barat Kab.,0.22229,99.63653
4000142,Pasaman Kab.,0.301,100.16809
4000153,Payakumbuh Kota,-0.22503,100.63172
4000144,Pesisir Selatan Kab.,-1.64356,100.88366
4000154,Sawahlunto Kota,-0.89456,100.36593
4000145,Sijunjung Kab.,-0.62815,101.02584
4000146,Solok Kab.,-0.78874,100.65486
4000155,Solok Kota,-0.92875,100.42768
4000147,Solok Selatan Kab.,-1.40564,101.25018
4000148,Tanah Datar Kab.,-0.4657,100.57454
4000355,Banyuasin Kab.,-2.14332,104.74622
4000356,Empat Lawang Kab.,-3.72796,102.8915
4000516,Kab. Musi Rawas Utara,-2.78776,102.71351
4000517,Kab. Penukal Abab Lematang Ilir,-3.23983,104.00723
4000357,Lahat Kab.,-3.78569,103.54051
4000366,Lubuklinggau Kota,-3.29913,102.85789
4000358,Muara Enim Kab.,-3.64967,103.77133
4000359,Musi Banyuasin Kab.,-2.89028,103.84196
4000360,Musi Rawas Kab.,-3.23335,103.0126
4000361,Ogan Ilir Kab.,-3.20566,104.6537
4000362,Ogan Komering Ilir Kab.,-3.46196,105.21742
4000363,Ogan Komering Ulu Kab.,-4.02554,104.00071
4000364,Ogan Komering Ulu Selatan Kab.,-4.67305,104.00544
4000365,Ogan Komering Ulu Timur Kab.,-3.85832,104.74602
4000367,Pagar Alam Kota,-4.04117,103.2309
4000368,Palembang Kota,-2.97828,104.77086
4000369,Prabumulih Kota,-3.42136,104.24372
4000104,Asahan Kab.,2.9849,99.61209
4000105,Batubara Kab.,3.1741,99.50061
4000129,Binjai Kota,3.59529,98.47033
4000106,Dairi Kab.,2.75334,98.30931
4000107,Deli Serdang Kab.,3.54834,98.86936
4000130,Gunung Sitoli Kota,1.27927,97.60738
4000108,Humbang Hasundutan Kab.,2.28841,98.71344
4000109,Karo Kab.,3.4111,98.23975
4000110,Labuhanbatu Kab.,2.09483,99.84563
4000111,Labuhanbatu Selatan Kab.,1.76645,100.25201
4000112,Labuhanbatu Utara Kab.,2.17507,99.72782
4000113,Langkat Kab.,3.86539,98.30884
4000114,Mandailing Natal Kab.,0.55711,99.12214
4000131,Medan Kota,3.56306,98.69567
4000116,Nias Barat Kab.,1.12537,97.53018
4000115,Nias Kab.,1.1238,97.52659
4000117,Nias Selatan Kab.,0.70861,97.82864
4000118,Nias Utara Kab.,1.32251,97.386
4000119,Padang Lawas Kab.,1.12358,99.80966
4000132,Padang Sidempuan Kota,1.37223,99.27274
4000133,Pematangsiantar Kota,2.96531,99.06289
4000122,Samosir Kab.,2.6467,98.79346
4000123,Serdang Bedagai Kab.,3.33494,99.05243
4000134,Sibolga Kota,1.73701,98.7797
4000124,Simalungun Kab.,2.97664,99.27305
4000135,Tanjung Balai Kota,2.95847,99.80058
4000125,Tapanuli Selatan Kab.,1.64709,99.27248
4000126,Tapanuli Tengah Kab.,1.85003,98.70306
4000127,Tapanuli Utara Kab.,2.07541,99.09961
4000136,Tebing Tinggi Kota,3.32871,99.15932
4000128,Toba Samosir Kab.,2.35537,99.27991
4000068,Bantul Kab.,-7.87495,110.32415
4000069,Gunung Kidul Kab.,-7.97265,110.58407
4000070,Kulon Progo Kab.,-7.85618,110.16502
4000071,Sleman Kab.,-7.71514,110.33519
4000072,Yogyakarta Kota,-7.80067,110.37611
